order_id,product_id,user_id,order_date,quantity,returned
O2626,P329,U784,2025-06-04 23:35:12.918417,2,0
O2627,P412,U185,2025-11-28 23:35:12.918426,2,0
O2628,P149,U245,2025-05-20 23:35:12.918435,2,0
O2629,P422,U651,2025-10-30 23:35:12.918444,2,0
O2630,P277,U562,2025-09-08 23:35:12.918453,2,0
O2631,P454,U103,2025-11-09 23:35:12.918462,1,0
O2632,P212,U232,2025-08-07 23:35:12.918471,1,0
O2633,P8,U78,2025-12-16 23:35:12.918480,2,0
O2634,P408,U780,2025-06-25 23:35:12.918489,1,0
O2635,P185,U33,2025-04-21 23:35:12.918498,2,0
O2636,P130,U631,2025-03-17 23:35:12.918507,1,1
O2637,P431,U703,2025-03-20 23:35:12.918516,2,1
O2638,P102,U328,2025-09-26 23:35:12.918526,1,1
O2639,P138,U120,2025-11-04 23:35:12.918535,2,0
O2640,P452,U128,2025-11-07 23:35:12.918543,2,0
O2641,P62,U28,2025-07-11 23:35:12.918553,2,0
O2642,P332,U296,2025-09-29 23:35:12.918562,1,1
O2643,P172,U719,2026-01-13 23:35:12.918571,1,0
O2644,P405,U355,2025-09-20 23:35:12.918580,1,0
O2645,P313,U173,2026-01-08 23:35:12.918589,1,0
O2646,P495,U654,2025-03-27 23:35:12.918598,1,1
O2647,P41,U298,2025-07-13 23:35:12.918608,2,0
O2648,P432,U191,2025-08-30 23:35:12.918616,2,0
O2649,P242,U769,2025-09-07 23:35:12.918625,1,0
O2650,P321,U165,2026-01-06 23:35:12.918634,1,0
O2651,P231,U793,2026-01-08 23:35:12.918643,1,0
O2652,P333,U767,2025-05-01 23:35:12.918652,2,0
O2653,P320,U436,2025-03-20 23:35:12.918662,2,0
O2654,P345,U913,2025-04-18 23:35:12.918671,1,1
O2655,P148,U760,2025-03-22 23:35:12.918680,1,0
O2656,P282,U361,2025-07-23 23:35:12.918689,1,1
O2657,P43,U355,2026-01-09 23:35:12.918699,1,1
O2658,P16,U638,2025-08-22 23:35:12.918708,2,0
O2659,P243,U898,2025-11-22 23:35:12.918717,1,0
O2660,P203,U961,2025-06-03 23:35:12.918726,2,0
O2661,P213,U214,2025-09-01 23:35:12.918734,1,1
O2662,P392,U84,2025-05-15 23:35:12.918744,1,0
O2663,P98,U346,2025-07-05 23:35:12.918753,1,0
O2664,P160,U422,2025-11-04 23:35:12.918777,2,0
O2665,P164,U114,2025-07-01 23:35:12.918785,2,0
O2666,P30,U522,2025-02-28 23:35:12.918794,1,0
O2667,P129,U999,2025-10-24 23:35:12.918819,1,0
O2668,P226,U1,2025-02-12 23:35:12.918828,1,0
O2669,P20,U57,2025-08-10 23:35:12.918837,1,0
O2670,P340,U860,2026-01-17 23:35:12.918846,1,0
O2671,P316,U37,2025-09-11 23:35:12.918855,2,0
O2672,P24,U385,2025-10-08 23:35:12.918864,2,0
O2673,P25,U453,2025-08-21 23:35:12.918945,1,0
O2674,P322,U736,2026-02-05 23:35:12.918954,1,1
O2675,P260,U12,2025-12-20 23:35:12.918963,1,0
O2676,P312,U370,2025-04-21 23:35:12.918972,2,0
O2677,P93,U260,2025-05-04 23:35:12.918982,1,0
O2678,P204,U696,2025-08-15 23:35:12.918991,2,0
O2679,P386,U891,2025-04-03 23:35:12.919000,2,0
O2680,P414,U68,2025-10-25 23:35:12.919009,2,0
O2681,P160,U199,2025-07-05 23:35:12.919018,2,1
O2682,P211,U507,2026-01-21 23:35:12.919027,2,0
O2683,P371,U331,2025-07-16 23:35:12.919036,1,0
O2684,P489,U550,2025-11-09 23:35:12.919045,2,0
O2685,P255,U991,2025-05-28 23:35:12.919054,2,0
O2686,P367,U814,2025-08-18 23:35:12.919063,1,0
O2687,P487,U497,2025-08-12 23:35:12.919072,1,0
O2688,P187,U506,2026-01-22 23:35:12.919081,2,0
O2689,P496,U830,2025-03-18 23:35:12.919098,2,0
O2690,P207,U168,2025-03-13 23:35:12.919107,2,0
O2691,P465,U304,2025-09-13 23:35:12.919116,1,0
O2692,P3,U89,2025-12-08 23:35:12.919125,1,0
O2693,P15,U226,2026-01-08 23:35:12.919134,1,0
O2694,P244,U781,2025-11-19 23:35:12.919143,1,1
O2695,P288,U152,2025-05-05 23:35:12.919152,1,0
O2696,P278,U56,2025-08-04 23:35:12.919162,2,0
O2697,P92,U787,2025-09-01 23:35:12.919171,1,0
O2698,P180,U358,2025-11-21 23:35:12.919180,2,1
O2699,P150,U445,2025-06-13 23:35:12.919189,1,1
O2700,P230,U487,2026-01-19 23:35:12.919198,1,0
O2701,P416,U927,2025-08-01 23:35:12.919207,2,1
O2702,P16,U530,2025-07-02 23:35:12.919216,2,0
O2703,P482,U631,2025-10-28 23:35:12.919225,2,0
O2704,P83,U920,2025-07-25 23:35:12.919234,2,1
O2705,P201,U343,2025-03-02 23:35:12.919243,1,1
O2706,P346,U399,2025-07-03 23:35:12.919252,1,0
O2707,P252,U221,2025-11-18 23:35:12.919261,1,0
O2708,P271,U738,2026-01-21 23:35:12.919270,2,0
O2709,P11,U802,2025-06-10 23:35:12.919279,1,0
O2710,P177,U938,2025-06-23 23:35:12.919288,2,1
O2711,P272,U287,2025-04-15 23:35:12.919297,2,0
O2712,P471,U282,2025-09-06 23:35:12.919306,2,0
O2713,P136,U603,2025-03-26 23:35:12.919315,2,0
O2714,P258,U979,2025-10-26 23:35:12.919325,1,0
O2715,P54,U768,2025-10-28 23:35:12.919334,2,0
O2716,P300,U225,2025-06-14 23:35:12.919343,2,0
O2717,P120,U909,2025-08-08 23:35:12.919352,1,1
O2718,P301,U766,2025-10-07 23:35:12.919361,1,1
O2719,P471,U314,2025-04-27 23:35:12.919370,2,0
O2720,P223,U272,2025-06-19 23:35:12.919379,2,1
O2721,P255,U441,2026-01-13 23:35:12.919388,1,1
O2722,P190,U501,2025-02-24 23:35:12.919397,1,1
O2723,P186,U287,2025-10-13 23:35:12.919406,2,0
O2724,P365,U913,2025-12-31 23:35:12.919415,2,0
O2725,P136,U507,2025-06-24 23:35:12.919424,2,0
O2726,P327,U915,2025-08-08 23:35:12.919433,2,0
O2727,P85,U466,2025-12-15 23:35:12.919442,2,0
O2728,P354,U234,2025-05-15 23:35:12.919451,1,0
O2729,P432,U495,2025-10-29 23:35:12.919460,2,0
O2730,P86,U402,2026-01-22 23:35:12.919469,1,0
O2731,P426,U612,2025-08-25 23:35:12.919478,1,0
O2732,P28,U625,2025-10-22 23:35:12.919487,2,0
O2733,P363,U129,2025-11-14 23:35:12.919496,1,1
O2734,P243,U387,2025-07-07 23:35:12.919505,2,1
O2735,P165,U790,2025-12-09 23:35:12.919514,2,1
O2736,P370,U842,2025-07-27 23:35:12.919523,1,1
O2737,P135,U412,2025-09-20 23:35:12.919532,1,0
O2738,P273,U438,2025-12-18 23:35:12.919541,2,1
O2739,P117,U713,2025-07-30 23:35:12.919550,2,0
O2740,P459,U834,2025-08-09 23:35:12.919559,1,0
O2741,P77,U951,2025-11-23 23:35:12.919568,1,0
O2742,P280,U20,2025-08-19 23:35:12.919577,1,0
O2743,P210,U559,2025-11-12 23:35:12.919586,1,0
O2744,P187,U371,2025-04-06 23:35:12.919595,1,0
O2745,P140,U68,2025-05-22 23:35:12.919605,2,1
O2746,P333,U967,2026-01-28 23:35:12.919614,1,0
O2747,P370,U418,2025-10-28 23:35:12.919623,1,0
O2748,P441,U657,2025-02-18 23:35:12.919632,2,1
O2749,P242,U752,2025-03-06 23:35:12.919641,1,0
O2750,P94,U225,2026-01-31 23:35:12.919650,2,0
O2751,P205,U66,2025-10-29 23:35:12.919659,2,0
O2752,P236,U833,2025-05-24 23:35:12.919668,1,0
O2753,P406,U924,2025-03-06 23:35:12.919678,2,0
O2754,P134,U221,2025-09-03 23:35:12.919687,2,1
O2755,P427,U157,2025-03-17 23:35:12.919696,1,0
O2756,P343,U261,2025-04-29 23:35:12.919705,2,0
O2757,P343,U228,2025-05-02 23:35:12.919715,2,1
O2758,P289,U679,2025-12-21 23:35:12.919743,1,0
O2759,P202,U213,2025-06-05 23:35:12.919752,2,0
O2760,P320,U273,2025-12-24 23:35:12.919761,2,0
O2761,P312,U362,2025-09-03 23:35:12.919771,2,0
O2762,P379,U710,2025-08-28 23:35:12.919780,1,0
O2763,P469,U745,2025-08-27 23:35:12.919789,2,0
O2764,P92,U41,2025-04-28 23:35:12.919798,1,0
O2765,P209,U205,2025-07-01 23:35:12.919807,2,1
O2766,P135,U617,2025-10-11 23:35:12.919816,1,0
O2767,P308,U455,2025-10-29 23:35:12.919825,1,0
O2768,P480,U304,2025-02-17 23:35:12.919834,2,0
O2769,P327,U102,2025-12-05 23:35:12.919844,1,0
O2770,P281,U440,2025-04-19 23:35:12.919853,2,0
O2771,P6,U638,2025-11-06 23:35:12.919862,1,0
O2772,P189,U870,2025-12-15 23:35:12.919871,2,1
O2773,P485,U643,2025-02-07 23:35:12.919880,2,0
O2774,P408,U6,2025-06-21 23:35:12.919889,2,0
O2775,P196,U834,2025-02-07 23:35:12.919898,1,0
O2776,P366,U249,2025-11-15 23:35:12.919907,2,0
O2777,P379,U906,2025-02-11 23:35:12.919916,1,0
O2778,P470,U774,2025-08-01 23:35:12.919926,1,0
O2779,P365,U289,2025-02-09 23:35:12.919935,1,0
O2780,P57,U520,2025-04-08 23:35:12.919944,1,0
O2781,P209,U40,2025-04-08 23:35:12.919953,1,1
O2782,P233,U792,2025-11-20 23:35:12.919962,2,1
O2783,P280,U402,2025-12-29 23:35:12.919972,1,1
O2784,P334,U335,2026-01-10 23:35:12.919981,2,1
O2785,P73,U190,2025-03-19 23:35:12.919990,1,0
O2786,P146,U766,2025-04-28 23:35:12.919999,1,1
O2787,P122,U717,2025-06-11 23:35:12.920008,2,0
O2788,P338,U797,2026-01-15 23:35:12.920017,1,1
O2789,P356,U104,2025-05-24 23:35:12.920026,2,1
O2790,P309,U773,2025-10-22 23:35:12.920036,1,0
O2791,P423,U220,2025-06-29 23:35:12.920055,2,1
O2792,P200,U366,2025-05-24 23:35:12.920064,1,0
O2793,P224,U713,2025-06-25 23:35:12.920073,2,0
O2794,P182,U711,2025-02-14 23:35:12.920082,2,0
O2795,P443,U864,2025-10-18 23:35:12.920091,2,0
O2796,P235,U126,2025-10-25 23:35:12.920100,1,0
O2797,P402,U479,2025-09-04 23:35:12.920109,1,0
O2798,P234,U499,2025-04-23 23:35:12.920118,2,1
O2799,P39,U799,2025-07-24 23:35:12.920127,1,0
O2800,P381,U775,2025-12-11 23:35:12.920136,2,1
O2801,P97,U136,2025-11-11 23:35:12.920145,1,1
O2802,P241,U198,2025-04-02 23:35:12.920154,2,1
O2803,P241,U280,2025-03-20 23:35:12.920163,2,1
O2804,P189,U950,2025-09-07 23:35:12.920172,2,0
O2805,P301,U277,2025-09-20 23:35:12.920181,2,1
O2806,P7,U806,2025-06-16 23:35:12.920190,1,1
O2807,P48,U301,2025-12-30 23:35:12.920199,2,0
O2808,P309,U420,2025-07-02 23:35:12.920208,2,0
O2809,P295,U545,2025-02-19 23:35:12.920217,1,0
O2810,P235,U894,2025-05-09 23:35:12.920226,1,0
O2811,P174,U877,2025-04-04 23:35:12.920236,2,0
O2812,P463,U732,2026-01-28 23:35:12.920245,1,0
O2813,P443,U112,2025-07-16 23:35:12.920254,1,0
O2814,P185,U852,2025-07-24 23:35:12.920263,2,0
O2815,P261,U759,2025-10-14 23:35:12.920272,1,1
O2816,P140,U64,2025-05-06 23:35:12.920281,1,0
O2817,P238,U301,2026-01-27 23:35:12.920290,1,0
O2818,P368,U232,2025-07-26 23:35:12.920299,1,0
O2819,P11,U905,2025-08-13 23:35:12.920308,1,0
O2820,P216,U10,2025-10-11 23:35:12.920317,2,1
O2821,P38,U52,2025-07-03 23:35:12.920326,2,0
O2822,P486,U823,2025-02-11 23:35:12.920335,1,0
O2823,P55,U117,2025-05-29 23:35:12.920344,2,0
O2824,P267,U802,2025-03-10 23:35:12.920353,2,0
O2825,P414,U869,2025-06-16 23:35:12.920363,1,1
O2826,P195,U819,2025-11-18 23:35:12.920372,1,0
O2827,P21,U476,2025-03-12 23:35:12.920381,2,0
O2828,P224,U569,2025-11-05 23:35:12.920390,2,0
O2829,P102,U395,2026-01-30 23:35:12.920399,2,0
O2830,P54,U230,2025-02-09 23:35:12.920408,2,0
O2831,P239,U89,2025-06-19 23:35:12.920417,1,0
O2832,P232,U353,2025-03-10 23:35:12.920426,1,0
O2833,P374,U291,2025-02-26 23:35:12.920435,2,0
O2834,P427,U656,2025-09-29 23:35:12.920445,1,0
O2835,P414,U92,2025-10-15 23:35:12.920454,2,1
O2836,P443,U922,2025-09-16 23:35:12.920463,1,1
O2837,P231,U462,2026-01-04 23:35:12.920472,2,0
O2838,P169,U139,2025-02-14 23:35:12.920481,1,1
O2839,P22,U967,2025-06-27 23:35:12.920490,2,0
O2840,P269,U858,2025-09-06 23:35:12.920499,1,0
O2841,P84,U620,2026-01-06 23:35:12.920508,1,1
O2842,P239,U889,2025-02-08 23:35:12.920517,2,1
O2843,P388,U652,2025-09-03 23:35:12.920542,1,1
O2844,P344,U370,2025-10-30 23:35:12.920551,1,0
O2845,P486,U838,2025-12-01 23:35:12.920560,2,0
O2846,P108,U678,2025-12-31 23:35:12.920569,1,1
O2847,P497,U597,2025-12-16 23:35:12.920578,1,0
O2848,P288,U336,2025-04-14 23:35:12.920588,2,0
O2849,P367,U237,2025-09-04 23:35:12.920597,2,0
O2850,P135,U406,2025-02-09 23:35:12.920606,1,0
O2851,P368,U575,2025-10-06 23:35:12.920615,2,0
O2852,P476,U113,2026-01-17 23:35:12.920624,2,0
O2853,P144,U207,2026-01-18 23:35:12.920633,2,1
O2854,P391,U165,2025-12-30 23:35:12.920642,1,0
O2855,P348,U616,2025-10-29 23:35:12.920651,2,0
O2856,P414,U811,2025-03-11 23:35:12.920660,1,0
O2857,P400,U78,2025-11-25 23:35:12.920670,1,0
O2858,P425,U687,2025-11-02 23:35:12.920679,1,0
O2859,P102,U401,2025-06-27 23:35:12.920688,2,0
O2860,P121,U235,2025-10-13 23:35:12.920697,1,1
O2861,P225,U229,2025-08-08 23:35:12.920705,1,0
O2862,P317,U964,2025-07-11 23:35:12.920714,2,1
O2863,P391,U856,2025-11-02 23:35:12.920724,2,0
O2864,P345,U755,2025-11-12 23:35:12.920733,1,0
O2865,P490,U393,2025-08-06 23:35:12.920742,1,0
O2866,P331,U500,2025-11-06 23:35:12.920751,2,0
O2867,P403,U132,2025-05-03 23:35:12.920760,1,1
O2868,P313,U698,2025-06-30 23:35:12.920769,2,0
O2869,P437,U45,2025-05-04 23:35:12.920778,2,0
O2870,P7,U378,2025-05-06 23:35:12.920787,1,1
O2871,P333,U38,2025-04-19 23:35:12.920796,2,1
O2872,P161,U330,2025-10-25 23:35:12.920805,1,1
O2873,P286,U634,2025-12-14 23:35:12.920814,2,0
O2874,P33,U241,2025-10-16 23:35:12.920823,2,1
O2875,P317,U22,2025-12-22 23:35:12.920832,2,0
O2876,P134,U117,2025-08-01 23:35:12.920841,1,0
O2877,P421,U211,2025-10-16 23:35:12.920850,2,0
O2878,P127,U875,2025-09-01 23:35:12.920859,1,0
O2879,P314,U393,2025-02-16 23:35:12.920868,2,0
O2880,P401,U44,2025-10-21 23:35:12.920877,1,0
O2881,P442,U829,2025-03-28 23:35:12.920886,1,1
O2882,P227,U702,2025-08-30 23:35:12.920895,2,0
O2883,P266,U869,2025-03-17 23:35:12.920904,1,0
O2884,P488,U701,2025-08-15 23:35:12.920914,2,0
O2885,P483,U356,2025-09-14 23:35:12.920923,2,1
O2886,P359,U949,2025-07-17 23:35:12.920932,1,0
O2887,P39,U786,2025-03-20 23:35:12.920941,2,0
O2888,P180,U498,2025-03-23 23:35:12.920950,1,1
O2889,P302,U261,2025-05-10 23:35:12.920959,2,1
O2890,P239,U913,2025-08-10 23:35:12.920969,2,0
O2891,P170,U294,2025-08-13 23:35:12.920978,1,0
O2892,P395,U748,2025-09-21 23:35:12.920987,1,1
O2893,P365,U822,2025-09-30 23:35:12.920996,1,0
O2894,P163,U788,2025-04-19 23:35:12.921005,2,0
O2895,P23,U310,2026-01-12 23:35:12.921014,1,1
O2896,P126,U233,2025-07-12 23:35:12.921023,1,0
O2897,P93,U326,2025-06-26 23:35:12.921032,1,0
O2898,P377,U791,2026-01-26 23:35:12.921041,1,0
O2899,P11,U34,2025-06-23 23:35:12.921050,2,0
O2900,P440,U652,2026-01-14 23:35:12.921059,1,0
O2901,P489,U228,2025-02-27 23:35:12.921068,2,1
O2902,P352,U395,2025-04-22 23:35:12.921077,1,0
O2903,P330,U670,2025-10-01 23:35:12.921086,2,0
O2904,P396,U542,2025-02-12 23:35:12.921095,1,0
O2905,P312,U74,2026-01-03 23:35:12.921105,1,0
O2906,P195,U842,2026-01-08 23:35:12.921114,2,1
O2907,P15,U422,2025-11-21 23:35:12.921123,1,0
O2908,P80,U404,2025-10-05 23:35:12.921131,1,0
O2909,P454,U613,2025-11-21 23:35:12.921140,1,0
O2910,P449,U296,2025-07-18 23:35:12.921149,2,0
O2911,P453,U572,2026-01-11 23:35:12.921159,1,0
O2912,P102,U978,2025-03-17 23:35:12.921167,1,0
O2913,P156,U874,2025-02-12 23:35:12.921177,2,1
O2914,P274,U323,2025-08-04 23:35:12.921186,2,0
O2915,P112,U824,2025-08-25 23:35:12.921195,1,0
O2916,P91,U797,2025-09-06 23:35:12.921204,1,0
O2917,P126,U192,2025-10-14 23:35:12.921213,2,1
O2918,P17,U9,2025-11-06 23:35:12.921226,1,0
O2919,P480,U448,2025-03-10 23:35:12.921235,1,0
O2920,P339,U960,2025-12-16 23:35:12.921245,1,0
O2921,P465,U717,2025-04-25 23:35:12.921254,1,0
O2922,P400,U438,2025-11-05 23:35:12.921267,2,1
O2923,P484,U921,2025-04-03 23:35:12.921276,1,0
O2924,P85,U508,2025-09-06 23:35:12.921285,2,0
O2925,P341,U900,2025-05-22 23:35:12.921294,2,1
O2926,P5,U499,2025-09-10 23:35:12.921303,1,1
O2927,P117,U484,2025-11-09 23:35:12.921313,2,1
O2928,P438,U678,2025-08-29 23:35:12.921331,2,1
O2929,P55,U227,2025-03-06 23:35:12.921340,1,0
O2930,P45,U143,2025-06-13 23:35:12.921349,2,0
O2931,P119,U339,2025-07-01 23:35:12.921358,2,0
O2932,P343,U386,2025-05-07 23:35:12.921367,1,0
O2933,P65,U78,2025-11-12 23:35:12.921376,2,0
O2934,P201,U977,2025-09-09 23:35:12.921385,2,0
O2935,P112,U90,2025-09-18 23:35:12.921394,1,0
O2936,P388,U729,2025-11-21 23:35:12.921403,1,1
O2937,P376,U383,2025-03-09 23:35:12.921412,2,0
O2938,P322,U750,2025-10-14 23:35:12.921421,1,1
O2939,P368,U605,2025-12-20 23:35:12.921431,1,0
O2940,P461,U11,2025-09-03 23:35:12.921440,2,0
O2941,P476,U938,2025-04-16 23:35:12.921451,1,0
O2942,P340,U56,2025-02-28 23:35:12.921460,2,0
O2943,P447,U202,2025-08-05 23:35:12.921469,1,0
O2944,P225,U201,2025-03-13 23:35:12.921478,1,1
O2945,P379,U453,2025-02-15 23:35:12.921489,2,0
O2946,P459,U554,2026-01-14 23:35:12.921499,1,0
O2947,P185,U248,2025-06-14 23:35:12.921508,1,0
O2948,P133,U320,2026-01-15 23:35:12.921517,1,0
O2949,P87,U664,2025-10-04 23:35:12.921526,1,1
O2950,P345,U967,2025-12-17 23:35:12.921535,2,1
O2951,P175,U869,2025-05-29 23:35:12.921544,2,0
O2952,P245,U738,2025-10-23 23:35:12.921553,1,0
O2953,P315,U301,2026-01-01 23:35:12.921562,2,0
O2954,P203,U933,2025-05-15 23:35:12.921572,2,1
O2955,P169,U550,2025-09-20 23:35:12.921581,2,0
O2956,P51,U798,2025-04-23 23:35:12.921590,1,0
O2957,P145,U424,2025-03-29 23:35:12.921599,2,1
O2958,P151,U712,2025-10-01 23:35:12.921609,1,0
O2959,P310,U252,2025-05-16 23:35:12.921618,2,1
O2960,P385,U229,2025-05-11 23:35:12.921628,1,0
O2961,P298,U414,2025-07-23 23:35:12.921637,1,0
O2962,P55,U830,2025-07-18 23:35:12.921646,1,0
O2963,P108,U627,2025-11-06 23:35:12.921655,2,1
O2964,P421,U814,2025-12-11 23:35:12.921664,2,1
O2965,P497,U70,2025-11-16 23:35:12.921673,2,0
O2966,P104,U599,2026-02-04 23:35:12.921682,2,0
O2967,P83,U993,2025-12-25 23:35:12.921691,2,0
O2968,P326,U933,2025-11-04 23:35:12.921700,2,1
O2969,P132,U394,2025-12-03 23:35:12.921709,2,0
O2970,P375,U768,2025-07-08 23:35:12.921718,2,0
O2971,P60,U470,2025-09-10 23:35:12.921727,2,0
O2972,P323,U894,2025-05-04 23:35:12.921736,2,1
O2973,P81,U640,2025-04-26 23:35:12.921745,2,0
O2974,P352,U791,2025-05-12 23:35:12.921755,2,0
O2975,P452,U714,2026-01-13 23:35:12.921764,2,0
O2976,P350,U310,2025-07-13 23:35:12.921773,2,1
O2977,P204,U663,2026-01-11 23:35:12.921782,2,0
O2978,P335,U421,2025-06-13 23:35:12.921791,1,0
O2979,P496,U586,2025-08-27 23:35:12.921800,1,1
O2980,P28,U164,2025-03-06 23:35:12.921809,2,0
O2981,P53,U294,2025-12-26 23:35:12.921819,2,0
O2982,P284,U938,2025-09-21 23:35:12.921828,1,0
O2983,P489,U909,2025-07-17 23:35:12.921837,1,1
O2984,P41,U861,2025-04-24 23:35:12.921846,2,0
O2985,P415,U25,2025-12-12 23:35:12.921856,1,1
O2986,P121,U105,2025-09-29 23:35:12.921864,1,0
O2987,P157,U375,2025-06-20 23:35:12.921873,1,0
O2988,P307,U90,2026-01-15 23:35:12.921882,2,0
O2989,P109,U560,2025-09-30 23:35:12.921891,1,1
O2990,P339,U564,2025-02-15 23:35:12.921900,2,0
O2991,P167,U556,2025-10-24 23:35:12.921910,2,1
O2992,P149,U145,2025-07-17 23:35:12.921919,2,0
O2993,P298,U166,2025-07-20 23:35:12.921928,2,0
O2994,P210,U47,2025-10-03 23:35:12.921936,1,0
O2995,P6,U463,2025-05-10 23:35:12.921945,1,1
O2996,P370,U548,2025-07-10 23:35:12.921955,2,0
O2997,P164,U124,2025-03-06 23:35:12.921964,2,0
O2998,P217,U213,2025-12-06 23:35:12.921973,2,0
O2999,P444,U380,2025-08-29 23:35:12.921982,2,1
O3000,P285,U238,2026-01-17 23:35:12.921991,2,0
O3001,P81,U362,2025-07-19 23:35:12.922000,2,1
O3002,P131,U36,2025-09-27 23:35:12.922009,1,0
O3003,P88,U972,2025-05-29 23:35:12.922018,1,0
O3004,P343,U705,2025-08-14 23:35:12.922027,1,0
O3005,P57,U466,2025-07-20 23:35:12.922036,2,1
O3006,P34,U998,2025-10-04 23:35:12.922045,2,1
O3007,P320,U41,2025-11-13 23:35:12.922054,1,0
O3008,P187,U622,2025-05-11 23:35:12.922063,1,0
O3009,P440,U836,2025-10-24 23:35:12.922077,2,0
O3010,P405,U319,2025-12-27 23:35:12.922086,1,0
O3011,P70,U567,2025-06-15 23:35:12.922095,1,0
O3012,P474,U616,2025-08-28 23:35:12.922104,1,0
O3013,P8,U59,2025-04-07 23:35:12.922123,1,0
O3014,P306,U699,2025-11-28 23:35:12.922132,1,0
O3015,P286,U993,2025-08-21 23:35:12.922141,2,0
O3016,P348,U441,2026-01-23 23:35:12.922150,2,0
O3017,P419,U756,2025-03-08 23:35:12.922159,2,0
O3018,P153,U547,2025-12-20 23:35:12.922168,1,0
O3019,P27,U707,2025-07-13 23:35:12.922177,2,1
O3020,P203,U975,2025-04-05 23:35:12.922186,2,0
O3021,P229,U425,2025-10-28 23:35:12.922196,1,0
O3022,P126,U849,2026-01-27 23:35:12.922205,2,0
O3023,P166,U977,2025-05-25 23:35:12.922213,1,0
O3024,P276,U64,2025-05-11 23:35:12.922223,2,0
O3025,P187,U316,2025-09-21 23:35:12.922232,1,0
O3026,P104,U545,2025-10-19 23:35:12.922241,2,1
O3027,P32,U353,2025-06-20 23:35:12.922250,1,0
O3028,P265,U693,2025-03-03 23:35:12.922259,1,0
O3029,P332,U512,2025-09-26 23:35:12.922268,2,0
O3030,P270,U752,2026-01-09 23:35:12.922277,1,0
O3031,P22,U495,2025-10-20 23:35:12.922286,1,0
O3032,P144,U368,2025-02-17 23:35:12.922295,1,1
O3033,P397,U650,2025-04-28 23:35:12.922305,2,0
O3034,P479,U98,2025-03-26 23:35:12.922314,1,0
O3035,P319,U798,2025-11-17 23:35:12.922323,1,0
O3036,P456,U521,2026-01-29 23:35:12.922332,1,0
O3037,P204,U314,2025-07-24 23:35:12.922342,2,1
O3038,P29,U478,2026-01-17 23:35:12.922351,2,0
O3039,P456,U129,2025-04-19 23:35:12.922360,1,0
O3040,P131,U355,2025-12-14 23:35:12.922369,2,0
O3041,P280,U386,2025-05-17 23:35:12.922378,2,1
O3042,P214,U459,2025-04-22 23:35:12.922387,1,0
O3043,P73,U861,2025-05-04 23:35:12.922396,2,0
O3044,P241,U129,2025-02-21 23:35:12.922406,2,0
O3045,P31,U105,2025-07-17 23:35:12.922424,1,0
O3046,P244,U583,2025-04-06 23:35:12.922433,1,0
O3047,P14,U52,2026-01-29 23:35:12.922443,2,0
O3048,P45,U324,2025-10-15 23:35:12.922452,1,0
O3049,P494,U165,2025-09-20 23:35:12.922461,1,0
O3050,P298,U275,2025-05-05 23:35:12.922470,2,0
O3051,P312,U177,2025-03-13 23:35:12.922479,2,0
O3052,P153,U925,2025-07-20 23:35:12.922488,2,0
O3053,P114,U670,2025-12-26 23:35:12.922497,1,0
O3054,P67,U444,2025-03-17 23:35:12.922506,2,0
O3055,P195,U601,2025-10-18 23:35:12.922515,2,1
O3056,P358,U144,2025-05-07 23:35:12.922524,1,0
O3057,P178,U752,2025-03-17 23:35:12.922533,1,0
O3058,P476,U842,2025-09-06 23:35:12.922542,2,0
O3059,P74,U127,2025-07-22 23:35:12.922551,2,1
O3060,P55,U789,2025-02-26 23:35:12.922560,1,0
O3061,P158,U537,2025-08-21 23:35:12.922570,2,0
O3062,P22,U46,2026-01-24 23:35:12.922579,1,0
O3063,P321,U705,2025-09-15 23:35:12.922588,1,0
O3064,P155,U588,2025-08-21 23:35:12.922597,1,0
O3065,P286,U84,2025-08-08 23:35:12.922606,2,0
O3066,P455,U826,2025-04-15 23:35:12.922615,2,0
O3067,P449,U229,2025-11-02 23:35:12.922624,2,1
O3068,P167,U377,2025-09-03 23:35:12.922633,1,0
O3069,P104,U704,2025-03-13 23:35:12.922642,1,0
O3070,P131,U866,2025-09-21 23:35:12.922651,1,0
O3071,P330,U269,2025-12-30 23:35:12.922660,2,0
O3072,P44,U912,2025-08-27 23:35:12.922669,2,0
O3073,P330,U252,2025-08-21 23:35:12.922678,1,0
O3074,P284,U273,2026-01-17 23:35:12.922687,1,0
O3075,P269,U417,2025-04-02 23:35:12.922696,1,1
O3076,P313,U103,2025-08-20 23:35:12.922705,2,1
O3077,P127,U209,2025-05-01 23:35:12.922714,1,0
O3078,P252,U18,2025-07-21 23:35:12.922723,2,0
O3079,P135,U222,2026-02-03 23:35:12.922732,1,1
O3080,P235,U853,2025-06-23 23:35:12.922741,1,0
O3081,P141,U498,2026-01-28 23:35:12.922750,2,1
O3082,P349,U916,2025-08-25 23:35:12.922759,2,0
O3083,P138,U275,2025-04-21 23:35:12.922768,1,0
O3084,P174,U109,2025-07-18 23:35:12.922778,2,0
O3085,P135,U3,2025-09-04 23:35:12.922786,2,0
O3086,P423,U869,2025-12-21 23:35:12.922796,2,0
O3087,P427,U559,2025-06-11 23:35:12.922805,1,0
O3088,P212,U435,2025-03-03 23:35:12.922814,2,0
O3089,P323,U650,2025-07-16 23:35:12.922823,1,0
O3090,P72,U515,2025-11-22 23:35:12.922832,1,0
